year,gdp_growth,inflation,unemployment,gdp_per_capita,population,food_production_index,cereal_yield,cereal_production_tonnes,agricultural_land_pct,dietary_energy_supply_adequacy,economic_stress_score,data_completeness_score,latitude,longitude,food_pressure_score,income_group_Low_income,income_group_Lower_middle_income,income_group_Not_classified,income_group_Upper_middle_income,inflation_unemployment,inflation_minus_growth,inflation_squared
2016,2.94916821059911,7.8472745908568,19.62094999999999,8.083074292380836,13.954844582708786,98.23,1224.9,10.479520692362676,69.5853,105.0,79.07,100.0,-26.5225,31.4659,82.56816548824712,False,True,False,False,153.97098238347164,4.89810638025769,61.579718504306754
2017,3.52095345987983,6.22137528933118,19.62094999999999,8.256892683019641,13.962374180132912,101.53,1240.4,11.369447858055493,69.3548,105.0,75.53,100.0,-26.5225,31.4659,75.24639876528278,False,True,False,False,122.06929348320254,2.7004218294513493,38.70551049070062
2018,0.0653956557843571,4.81506167461513,19.62094999999999,8.287441480782707,13.971599358421791,103.62,1272.3,11.658777520554205,69.182,106.0,83.18,100.0,-26.5225,31.4659,72.24752454181238,False,True,False,False,94.47608436453969,4.749666018830773,23.18481893034746
2019,6.43186888691574,2.59801620311077,19.62094999999999,8.272352391890296,13.980919058627244,104.6,1279.7,11.487768156925648,68.9516,107.0,62.28,100.0,-26.5225,31.4659,72.83547569223408,False,True,False,False,50.975546020426236,-3.83385268380497,6.749688191626101
2020,-2.95183453409287,1.905097220475015,19.62094999999999,8.151209155674985,13.991755355264598,104.26,1286.6,11.40446002290229,68.8364,108.0,72.31,75.0,-26.5225,31.4659,74.24588009196104,False,True,False,False,37.379817308079225,4.856931754567885,3.629395419461628
2021,4.23621913615419,3.4754032028987547,19.62094999999999,8.290293166316511,14.003312072326011,104.57,1431.9,11.539814103553873,68.8364,109.0,77.76,75.0,-26.5225,31.4659,72.470259711059,False,True,False,False,68.19071247391629,-0.7608159332554356,12.078427422718923
2022,0.386070835562705,7.98518671835033,19.62094999999999,8.267490551531468,14.013474137948132,105.96,1587.0,11.773138648289905,68.8364,110.0,84.29,75.0,-26.5225,31.4659,69.92381701592494,False,True,False,False,156.67694934141582,7.599115882787625,63.763206926918514
2006,5.41390507049363,0.300601202404805,6.5,8.341305933626163,10.386808363179927,84.46,2523.6,14.301327252191962,37.1247,117.0,3.89,25.0,17.3,19.2595,50.681274051050046,False,False,False,False,1.9539078156312324,-5.113303868088825,0.09036108288721453
2007,5.42162287218235,4.43245754245754,6.002,8.46667930087297,10.397939862184174,86.5,2587.2,14.244692248028295,37.1884,118.0,46.15,25.0,17.3,19.2595,49.36587611399904,False,False,False,False,26.60361016983015,-0.98916532972481,19.646679865688732
2008,3.74628093513312,-0.2732499966196445,5.787,8.59014835069138,10.40867732468349,89.09,2677.75,14.234144903093208,37.26535,119.0,0.55,25.0,17.3,19.2595,50.31055687658784,False,False,False,False,-1.5812977304378826,-4.019530931752764,0.07466556065263573
2009,-0.0374661120713,5.95763688760801,6.674,10.147586502508378,10.419061883324323,90.19,2706.7,14.336258595362068,37.21435,120.0,54.13,40.0,17.3,19.2595,50.16633301931229,False,False,False,False,39.76126858789586,5.99510299967931,35.49343728458766
2010,3.19999269219366,1.33857621672882,7.037,10.181301634978707,10.428068141534457,91.26,2694.75,14.37060271253806,36.5248,119.5,32.33,60.0,17.3,19.2595,51.74969780204189,False,False,False,False,9.419560837120706,-1.8614164754648401,1.7917862879920408
2011,4.60000341415395,4.58475435650401,6.902,10.215320062147155,10.441967253083934,93.28,2776.1,14.290842155843787,36.44505,120.0,38.38,60.0,17.3,19.2595,52.097083576888814,False,False,False,False,31.643974568590675,-0.015249057649940667,21.019972509482496
2012,1.39054456773131,4.01518421081576,6.79,10.245306178339677,10.463788819762645,93.89,2792.7,14.385102848970485,37.0745,120.0,49.73,60.0,17.3,19.2595,50.44511668107174,False,False,False,False,27.26310079143901,2.62463964308445,16.121704246784176
2013,1.30673103459678,2.5286478853837,6.709,10.258737117509437,10.487238306316677,96.65,2975.5,14.388585610832138,36.7047,121.0,49.21,60.0,17.3,19.2595,49.68284547003919,False,False,False,False,16.964698663039243,1.22191685078692,6.394060128255457
2014,1.58038221539113,1.88675466275266,6.576,10.52233977023642,10.509796068463531,98.68,3005.65,14.437709688170145,37.4343,121.0,47.11,60.0,17.3,19.2595,51.30258066408238,False,False,False,False,12.407298662261491,0.3063724473615299,3.5598431574189036
2015,0.105813149997005,0.330027165141066,6.412,10.54113862930479,10.531349266397443,100.07,3010.5,14.477614845264188,38.138450000000006,121.0,45.31,60.0,17.3,19.2595,51.221403347151856,False,False,False,False,2.1161341828845153,0.224214015144061,0.10891792973104845
2016,0.96775836306881,0.111682655737579,5.896,10.527006341304588,10.55189883925468,101.39,3020.7,14.501877856981,38.138450000000006,121.0,40.27,60.0,17.3,19.2595,49.60218797471666,False,False,False,False,0.6584809382287657,-0.8560757073312311,0.012473015592598589
2017,-5.126664870034081,2.19201010962985,5.592,10.454561414719883,10.571239999076129,102.21,3000.9,14.46568522496126,38.01585,122.0,57.92,60.0,17.3,19.2595,48.36924060488106,False,False,False,False,12.25772053305012,7.318674979663931,4.804908320719466
2018,-5.126664870034081,2.44258329692817,5.353,10.364365639528264,10.589433868992687,103.42,2879.9,14.39407763612137,38.43025,122.0,64.79,35.0,17.3,19.2595,50.516092562785694,False,False,False,False,13.075148388456494,7.569248166962251,5.966213162432489
2019,10.299999301348668,2.20607305781525,5.364,10.45916615790074,10.606238469238768,104.62,3119.3,14.593818302983175,38.138450000000006,123.0,8.06,35.0,17.3,19.2595,48.99239837812132,False,False,False,False,11.833375882121,-8.093926243533419,4.866758336418327
2020,-5.126664870034081,1.905097220475015,6.375,10.314003213040674,10.62154683379229,105.72,3260.25,14.5020081791263,37.6161,124.0,59.18,35.0,17.3,19.2595,48.87849872552729,False,False,False,False,12.14499478052822,7.031762090509096,3.629395419461628
2021,4.57759677933345,3.4754032028987547,6.04,10.390515341357627,10.635182142708311,105.65,3021.25,14.65228772514405,37.50695,125.0,41.63,35.0,17.3,19.2595,47.03277397955458,False,False,False,False,20.991435345508478,-1.1021935764346953,12.078427422718923
2022,10.299999301348668,7.98518671835033,5.337,10.539909037265009,10.64875268735818,106.08,3239.7,14.638035077502668,36.6967,125.0,9.5,35.0,17.3,19.2595,50.60404112547017,False,False,False,False,42.61694151583571,-2.3148125829983384,63.763206926918514
2002,1.21283290259314,0.174999999999924,6.91,9.089885304051466,11.335280953727237,122.41049999999998,2387.1000000000004,14.09528515230511,8.6957,129.0,31.25,75.0,-4.6309,55.4466,11.113897858732798,False,False,False,False,1.2092499999994748,-1.037832902593216,0.0306249999999734
2003,-5.126664870034081,3.30255386407089,6.95,9.1128691656679,11.323965925436088,122.41049999999998,2346.2,14.215575779558884,8.6957,129.0,51.98,75.0,-4.6309,55.4466,11.52537856224724,False,False,False,False,22.952749355292685,8.429218734104971,10.906862025089566
2004,-2.8504539768538,3.85730391367399,6.8,9.289952676519547,11.320262620909606,119.04,2446.25,14.181290525089246,8.6957,128.0,53.03,75.0,-4.6309,55.4466,13.956641690441105,False,False,False,False,26.22966661298313,6.70775789052779,14.878793482444681
2005,9.0057617374238,0.907187718073944,7.092,9.376118489897726,11.324895647009209,112.21,2538.05,14.210716776486588,8.6957,127.0,14.63,75.0,-4.6309,55.4466,15.677806690284356,False,False,False,False,6.433775296580411,-8.098574019349856,0.8229895558242097
2006,9.40612855732827,-0.2732499966196445,6.5,9.45594919027186,11.345701365855424,105.78,2523.6,14.301327252191962,8.6957,126.0,13.68,75.0,-4.6309,55.4466,18.79246687971208,False,False,False,False,-1.7761249780276893,-9.679378553947915,0.07466556065263573
2007,8.87606645570879,5.32060027285142,6.002,9.4470161616425,11.35080645549378,113.65,2587.2,14.244692248028295,6.5217,125.0,32.24,75.0,-4.6309,55.4466,18.625701963947755,False,False,False,False,31.934242837654224,-3.5554661828573693,28.30878726346661
2008,-2.72594626154864,15.438486221558357,5.787,9.329583463631913,11.373169022579944,111.74,2677.75,14.234144903093208,6.5217,123.0,69.54,75.0,-4.6309,55.4466,22.88610400149822,False,False,False,False,89.34251976415821,18.164432483106996,238.34685681324723
2009,-2.47937594726137,15.438486221558357,6.674,9.184826832577537,11.377094287008363,103.39,2706.7,14.336258595362068,6.3043,122.0,63.71,75.0,-4.6309,55.4466,28.96482302266059,False,False,False,False,103.03645704268048,17.917862168819727,238.34685681324723
2010,4.50513204312067,-0.2732499966196445,7.037,9.29979662788875,11.405017262267611,103.98,2694.75,14.37060271253806,5.2174,121.0,26.02,75.0,-4.6309,55.4466,30.103314813658777,False,False,False,False,-1.9228602262124384,-4.778382039740315,0.07466556065263573
2011,9.5097833517957,2.55926772230953,6.902,9.40187715007381,11.378730995415925,114.1,2776.1,14.290842155843787,3.2609,120.0,19.46,75.0,-4.6309,55.4466,26.53645670765965,False,False,False,False,17.664065819380376,-6.950515629486171,6.549851274455411
2012,3.1106784939243,7.11037062326403,6.79,9.42045181034985,11.388540685679285,95.01,2792.7,14.385102848970485,3.2609,119.0,56.36,75.0,-4.6309,55.4466,48.9643188137164,False,False,False,False,48.27941653196277,3.99969212933973,50.55737040017611
2013,1.25373496242949,4.33893848329099,6.709,9.60388755272103,11.40700923937868,89.71,2975.5,14.388585610832138,3.3696,118.0,61.51,75.0,-4.6309,55.4466,71.64658634538154,False,False,False,False,29.109938284399252,3.0852035208615,18.82638716178352
2014,4.0636918123521,1.38583454581263,6.576,9.628339283932522,11.422563024889838,95.09,3005.65,14.437709688170145,3.3696,119.0,42.97,75.0,-4.6309,55.4466,68.52832795946568,False,False,False,False,9.113247973263855,-2.67785726653947,1.9205373883676984
2015,8.9140088750469,4.04194410725617,6.412,9.637834722886923,11.4448607340561,100.06,3010.5,14.477614845264188,3.3696,120.0,41.42,75.0,-4.6309,55.4466,52.458928297251646,False,False,False,False,25.91694561572656,-4.87206476779073,16.33731216618288
2016,10.299999301348668,-0.2732499966196445,5.896,9.71522807740114,11.458236939619429,104.85,3020.7,14.501877856981,3.3696,122.0,15.81,75.0,-4.6309,55.4466,34.57162597881161,False,False,False,False,-1.6110819800694238,-10.573249297968314,0.07466556065263573
2017,6.95416218794271,2.85679575568437,5.592,9.76889074633934,11.47047714870539,90.51,3000.9,14.46568522496126,3.3696,124.0,41.43,75.0,-4.6309,55.4466,68.69338246583756,False,False,False,False,15.975201865786996,-4.097366432258339,8.161281989696231
2018,4.93947272254312,3.70291839111568,5.353,9.82234441711072,11.480019968790666,109.16,2879.9,14.39407763612137,3.3696,126.0,42.41,75.0,-4.6309,55.4466,34.16244434208507,False,False,False,False,19.821722147642234,-1.2365543314274396,13.711604611262738
2019,5.5142920737342,1.80709400809982,5.364,9.859666893301126,11.488899130367374,120.21,3119.3,14.593818302983175,3.3696,127.0,30.59,75.0,-4.6309,55.4466,25.145094426531543,False,False,False,False,9.693252259447434,-3.7071980656343806,3.265588754110272
2020,-5.126664870034081,1.20266463987123,6.375,9.549841973111302,11.497436122074095,122.41049999999998,3260.25,14.5020081791263,3.3696,128.0,47.73,75.0,-4.6309,55.4466,22.97265987025024,False,False,False,False,7.666987079179091,6.329329509905311,1.4464022359965953
2021,0.552281631207279,9.76909936973542,6.04,9.6147323143664,11.505487874539,122.41049999999998,3021.25,14.65228772514405,3.3696,130.0,64.94,75.0,-4.6309,55.4466,19.35283279594657,False,False,False,False,59.00536019320194,9.21681773852814,95.43530249576497
2022,10.299999301348668,2.6260363285129,5.337,9.731374047216512,11.6942381797208,122.41049999999998,3239.7,14.638035077502668,3.3696,131.0,14.57,75.0,-4.6309,55.4466,19.05343159834178,False,False,False,False,14.015155885273346,-7.673962972835769,6.896066798669512
2002,3.95483192702744,-0.130505282417402,10.94,7.076862699963307,16.675900256836155,120.97,1993.5,15.595944467812412,74.3007,120.0,43.08,100.0,33.5146,36.3119,33.99266941233378,True,False,False,False,-1.4277277896463778,-4.085337209444842,0.017031628738845856
2003,7.20443505274413,5.79682944905841,10.28,7.107572127775859,16.699713159016888,118.71,1999.0,15.64445597931505,74.5923,122.0,52.73,100.0,33.5146,36.3119,33.49465839338954,True,False,False,False,59.59140673632045,-1.4076056036857203,33.60323166147083
2004,6.90295943489203,4.43314136719839,9.513,7.221919695403685,16.72442467222453,121.73,1657.5,15.47967318073849,75.0891,123.0,51.84,100.0,33.5146,36.3119,33.48960140740365,True,False,False,False,42.17247382615828,-2.46981806769364,19.65274238156561
2005,6.21507783539282,7.24034939348535,8.81,7.336221596318239,16.750116721477628,122.41049999999998,1711.4,15.543843243401277,74.6733,125.0,55.99,100.0,33.5146,36.3119,31.477065127132747,True,False,False,False,63.78747815660594,1.0252715580925305,52.42265933974368
2006,5.04619555585526,10.0241105377571,8.17,7.449953673611614,16.79292727099002,122.41049999999998,2002.3,15.656423458705522,74.9379,127.0,63.47,100.0,33.5146,36.3119,28.1620402623862,True,False,False,False,81.8969830934755,4.97791498190184,100.48279207317293
2007,5.67459177685805,3.90770950443607,8.42,7.569727215238553,16.854499906821328,122.41049999999998,1622.4,15.427117516316548,75.0459,128.0,51.59,100.0,33.5146,36.3119,31.404601301400973,True,False,False,False,32.902914027351706,-1.7668822724219804,15.270193571059995
2008,4.47667273608019,15.438486221558357,10.94,7.795697881054246,16.88989526551676,115.92,896.7,14.803075450538604,75.0513,129.0,65.64,100.0,33.5146,36.3119,38.445302642505965,True,False,False,False,168.89703926384843,10.961813485478167,238.34685681324723
2009,5.91204279337705,2.92089711805367,8.14,7.809217382754842,16.90550564484394,122.41049999999998,1707.7,15.371268118728848,75.1053,131.0,45.04,100.0,33.5146,36.3119,30.484313608650336,True,False,False,False,23.776102540956877,-2.99114567532338,8.531639974254235
2010,5.19190584075331,4.3974138315007,8.61,7.9126482045951905,16.928244317399727,121.93,1231.9,15.176709394085488,75.1053,133.0,55.19,100.0,33.5146,36.3119,33.296267973448195,True,False,False,False,37.86173308922102,-0.7944920092526102,19.337248405473662
2011,2.8500028435797,4.7531638888563,8.626,7.990625473087072,16.945690635359732,122.41049999999998,1679.0,15.389582605760266,75.1431,134.0,55.66,100.0,33.5146,36.3119,29.38572471705002,True,False,False,False,41.000791705274445,1.9031610452766006,22.59256695432755
2012,-5.126664870034081,15.438486221558357,13.8,7.548904258970198,16.940504798100104,122.41049999999998,1643.5,15.3410612989015,75.1755,132.0,81.15,100.0,33.5146,36.3119,31.296629907703416,True,False,False,False,213.05110985750534,20.565151091592437,238.34685681324723
2013,-5.126664870034081,15.438486221558357,14.5,6.894561289069569,16.89129713912452,111.48,1576.0,15.2518233762119,75.1755,129.0,84.66,100.0,33.5146,36.3119,36.5691287188512,True,False,False,False,223.85805021259617,20.565151091592437,238.34685681324723
2014,-5.126664870034081,10.9271141804297,14.782,6.967524060665782,16.824833064536254,90.51,1063.1,14.806615168210293,75.1647,127.0,89.26,100.0,33.5146,36.3119,71.05656736081279,True,False,False,False,161.52460181511182,16.05377905046378,119.40182431214781
2015,-4.179791613232,15.438486221558357,14.244,6.743743037333946,16.782051840126016,108.01,1905.9,15.29342762669372,75.1539,126.0,84.14,100.0,33.5146,36.3119,36.51838852019497,True,False,False,False,219.90579773987722,19.618277834790355,238.34685681324723
2016,-5.126664870034081,15.438486221558357,13.798,6.488215169075413,16.770099691686376,101.48,1108.9,14.794443263666558,75.1492,123.0,88.37,100.0,33.5146,36.3119,58.67199564486555,True,False,False,False,213.0202328850622,20.565151091592437,238.34685681324723
2017,-0.723281777470547,15.438486221558357,13.603,6.74817556135919,16.771704856042614,103.99,1233.4,14.892135667138648,75.1703,119.0,85.66,100.0,33.5146,36.3119,60.23941516765924,True,False,False,False,210.00972807185832,16.161767999028903,238.34685681324723
2018,1.39317607830837,0.940983843906769,13.505,7.002216793531683,16.789909178800567,98.55,750.0,14.365894624384978,75.1576,115.0,66.02,100.0,33.5146,36.3119,78.39572942849536,True,False,False,False,12.707986811960916,-0.45219223440160095,0.8854505944935587
2019,1.22070522070523,13.4175653228571,13.369,7.012600996478566,16.82876516484074,110.01,2203.9,15.66493134825694,75.1233,111.0,81.58,100.0,33.5146,36.3119,57.24795295608726,True,False,False,False,179.37943080127658,12.19686010215187,180.03105919313737
2020,-0.697154504235129,1.905097220475015,15.179,6.35150557662454,16.86238403934124,119.04,1832.3,15.487435150449013,75.1343,107.0,65.2,75.0,33.5146,36.3119,58.253989741738486,True,False,False,False,28.91747070959025,2.602251724710144,3.629395419461628
2021,1.85421590064124,3.4754032028987547,14.887,6.4992067906995175,16.889538167272466,100.59,820.4,14.737694860581993,74.3654,104.0,86.29,75.0,33.5146,36.3119,84.16199005043786,True,False,False,False,51.73832748155376,1.6211873022575147,12.078427422718923
2022,0.732781301861365,7.98518671835033,13.245,6.9590864937316,16.927343296891284,96.98,949.9,14.638035077502668,73.4745,101.0,87.23,75.0,33.5146,36.3119,87.80941717831983,True,False,False,False,105.76379808455012,7.252405416488965,63.763206926918514
